SKU,CATEGORY,Producer_Name,Product_Name,Vintage,Volume_Amount,Volume_Unit,Pack_Size,Sleeve_Size,Container,FOB,FOB_SS,FOB_CD,FOB_XC,Country,Region/State,Appelation,Grapes,ABV,Keg Coupler,UPC/EAN,COLA,Weight,Cases_Per_Layer,Cases_Per_Pallet,Notes,Status,Score
GOCO121,,Mas Cal Demoura,Les Combariolles Terrasses du Larzac,2012,750,ml,12,,,264,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
GOCO111,,Mas Cal Demoura,Les Combariolles Terrasses du Larzac,2011,750,ml,12,,,264,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
LGVV221,,Mas des Capitelles,Vieilles Vignes Faugeres,2022,750,ml,12,,,134.4,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MASB241,,Chateau Massiac,Sauvignon Blanc Pays d'Oc,2024,750,ml,12,,,86.4,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MAVI241,,Chateau Massiac,Viognier Pays d'Oc,2024,750,ml,12,,,93.6,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MAVI231,,Chateau Massiac,Viognier Pays d'Oc,2023,750,ml,12,,,91.2,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MARS231,,Chateau Massiac,Minervois Rouge Sentinelle de Massiac,2023,750,ml,12,,,86.4,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MARS221,,Chateau Massiac,Minervois Rouge Sentinelle de Massiac,2022,750,ml,12,,,84,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MARG221,,Chateau Massiac,Origine Minervois Rouge,2022,750,ml,12,,,115.2,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
MARG211,,Chateau Massiac,Origine Minervois Rouge,2021,750,ml,12,,,105.6,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
GIRG221,,Domaine Faillenc Sainte-Marie,Corbieres Rouge,2022,750,ml,12,,,96,,,,France,Languedoc-Roussillon,,,,,,,,,,,,
GEVI231,,Xavier Gerard,Viognier Le Replat Vin de Pays des Collines Rhodaniennes,2023,750,ml,12,,,192,,,,France,Northern Rhône,,,,,,,,,,,,
GEVI221,,Xavier Gerard,Viognier Le Replat Vin de Pays des Collines Rhodaniennes,2022,750,ml,12,,,168,,,,France,Northern Rhône,,,,,,,,,,,,
GECA221,,Xavier Gerard,Condrieu L'Arbuel,2022,750,ml,12,,,422.4,,,,France,Northern Rhône,,,,,,,,,,,,
GECA201,,Xavier Gerard,Condrieu L'Arbuel,2020,750,ml,12,,,319.2,,,,France,Northern Rhône,,,,,,,,,,,,
GECA191,,Xavier Gerard,Condrieu L'Arbuel,2019,750,ml,12,,,319.2,,,,France,Northern Rhône,,,,,,,,,,,,
GECC221,,Xavier Gerard,Condrieu Cote Chatillon,2022,750,ml,12,,,480,,,,France,Northern Rhône,,,,,,,,,,,,
GECC211,,Xavier Gerard,Condrieu Cote Chatillon,2021,750,ml,12,,,384,,,,France,Northern Rhône,,,,,,,,,,,,
GECC201,,Xavier Gerard,Condrieu Cote Chatillon,2020,750,ml,12,,,336,,,,France,Northern Rhône,,,,,,,,,,,,
GECR221,,Xavier Gerard,Cote-Rotie,2022,750,ml,12,,,624,,,,France,Northern Rhône,,,,,,,,,,,,
GECR223,,Xavier Gerard,Cote-Rotie,2022,1.5,L,1,,,104,,,,France,Northern Rhône,,,,,,,,,,,,
GECR211,,Xavier Gerard,Cote-Rotie,2021,750,ml,12,,,576,,,,France,Northern Rhône,,,,,,,,,,,,
GELS231,,Xavier Gerard,Saint-Joseph Rouge Lacombe Saint Pierre,2023,750,ml,12,,,312,,,,France,Northern Rhône,,,,,,,,,,,,
EBCR231,,Etienne Becheras,Crozes-Hermitage Rouge,2023,750,ml,12,,,187.2,,,,France,Northern Rhône,,,,,,,,,,,,
EBSR221,,Etienne Becheras,Saint-Joseph Rouge,2022,750,ml,12,,,206.4,,,,France,Northern Rhône,,,,,,,,,,,,
EBTJ221,,Etienne Becheras,Saint-Joseph Rouge Tour Joviac,2022,750,ml,12,,,240,,,,France,Northern Rhône,,,,,,,,,,,,
EBTJ203,,Etienne Becheras,Saint-Joseph Rouge Tour Joviac,2020,1.5,L,6,,,249.6,,,,France,Northern Rhône,,,,,,,,,,,,
EBTJ193,,Etienne Becheras,Saint-Joseph Rouge Tour Joviac,2019,1.5,L,6,,,249.6,,,,France,Northern Rhône,,,,,,,,,,,,
EBTJ183,,Etienne Becheras,Saint-Joseph Rouge Tour Joviac,2018,1.5,L,6,,,249.6,,,,France,Northern Rhône,,,,,,,,,,,,
TBSB231,,Domaine Lionnet,Saint-Joseph Blanc Pierre Blanche,2023,750,ml,12,,,336,,,,France,Northern Rhône,,,,,,,,,,,,
TBCA221,,Domaine Lionnet,Rien Que du Carignan Vin de France,2022,750,ml,12,,,240,,,,France,Northern Rhône,,,,,,,,,,,,
TBCA211,,Domaine Lionnet,Rien Que du Carignan Vin de France,2021,750,ml,12,,,230.4,,,,France,Northern Rhône,,,,,,,,,,,,
TBMV221,,Domaine Lionnet,Rien Que du Mourvedre Vin de France,2022,750,ml,12,,,240,,,,France,Northern Rhône,,,,,,,,,,,,
TBSJ221,,Domaine Lionnet,Saint-Joseph Rouge Terre Neuve,2022,750,ml,12,,,360,,,,France,Northern Rhône,,,,,,,,,,,,
TBSJ211,,Domaine Lionnet,Saint-Joseph Rouge Terre Neuve,2021,750,ml,12,,,355.2,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO221,,Domaine Lionnet,Cornas Terre Brulee,2022,750,ml,12,,,499.2,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO223,,Domaine Lionnet,Cornas Terre Brulee,2022,1.5,L,3,,,259.2,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO211,,Domaine Lionnet,Cornas Terre Brulee,2021,750,ml,12,,,499.2,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO213,,Domaine Lionnet,Cornas Terre Brulee,2021,1.5,L,6,,,518.4,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO203,,Domaine Lionnet,Cornas Terre Brulee,2020,1.5,L,6,,,499.2,,,,France,Northern Rhône,,,,,,,,,,,,
TBCO193,,Domaine Lionnet,Cornas Terre Brulee,2019,1.5,L,6,,,480,,,,France,Northern Rhône,,,,,,,,,,,,
TBGR211,,Domaine Lionnet,Cornas Pur Granit,2021,750,ml,12,,,576,,,,France,Northern Rhône,,,,,,,,,,,,
MLPB231,,Sylvain Morey - Luberon,Panorama Luberon Blanc,2023,750,ml,12,,,134.4,,,,France,Southern Rhône,,,,,,,,,,,,
MLPR231,,Sylvain Morey - Luberon,Panorama Luberon Rouge,2023,750,ml,12,,,134.4,,,,France,Southern Rhône,,,,,,,,,,,,
BCCL171,,Bastide du Claux,Le Claux Luberon Rouge,2017,750,ml,12,,,134.4,,,,France,Southern Rhône,,,,,,,,,,,,
BCSJ201,,Bastide du Claux,St. Jean Luberon Rouge,2020,750,ml,12,,,158.4,,,,France,Southern Rhône,,,,,,,,,,,,
BCSJ181,,Bastide du Claux,St. Jean Luberon Rouge,2018,750,ml,12,,,158.4,,,,France,Southern Rhône,,,,,,,,,,,,
VICD231,,Domaine Viret,La Coudee d'Or Vin de France Blanc,2023,750,ml,6,,,156,,,,France,Southern Rhône,,,,,,,,,,,,
VICD201,,Domaine Viret,La Coudee d'Or Vin de France Blanc,2020,750,ml,12,,,249.6,,,,France,Southern Rhône,,,,,,,,,,,,
VIEN211,,Domaine Viret,Energie Vin de France Rouge,2021,750,ml,12,,,127.2,,,,France,Southern Rhône,,,,,,,,,,,,
VIRE191,,Domaine Viret,Renaissance Vin de France Rouge,2019,750,ml,6,,,96,,,,France,Southern Rhône,,,,,,,,,,,,
VIRE171,,Domaine Viret,Renaissance Vin de France Rouge,2017,750,ml,12,,,144,,,,France,Southern Rhône,,,,,,,,,,,,
VIMA143,,Domaine Viret,Mareotis Vin de France Rouge,2014,1.5,L,6,,,288,,,,France,Southern Rhône,,,,,,,,,,,,
VICO221,,Domaine Viret,Les Colonnades Vin de France Rouge,2022,750,ml,6,,,159.6,,,,France,Southern Rhône,,,,,,,,,,,,
VIEM041,,Domaine Viret,Emergence Vin de France Rouge,2004,750,ml,6,,,384,,,,France,Southern Rhône,,,,,,,,,,,,
MBRA211,,Domaine Mikael Boutin,Rasteau,2021,750,ml,12,,,139.2,,,,France,Southern Rhône,,,,,,,,,,,,
GABL241,,Domaine La Manarine,Cotes du Rhone Blanc,2024,750,ml,12,,,105.6,,,,France,Southern Rhône,,,,,,,,,,,,
GAVP211,,Domaine La Manarine,Carignan Vaucluse Rouge,2021,750,ml,12,,,91.2,,,,France,Southern Rhône,,,,,,,,,,,,
GACR231,,Domaine La Manarine,Cotes du Rhone Rouge,2023,750,ml,12,,,103.2,,,,France,Southern Rhône,,,,,,,,,,,,
GACR221,,Domaine La Manarine,Cotes du Rhone Rouge,2022,750,ml,12,,,103.2,,,,France,Southern Rhône,,,,,,,,,,,,
GATS221,,Domaine La Manarine,Cotes du Rhone Villages Plan de Dieu Les Terres Saintes,2022,750,ml,12,,,134.4,,,,France,Southern Rhône,,,,,,,,,,,,
GACN221,,Domaine La Manarine,Chateauneuf-du-Pape Pied de Baud,2022,750,ml,12,,,336,,,,France,Southern Rhône,,,,,,,,,,,,
BORO241,,Domaine Gour de Chaule,Gigondas Rose,2024,750,ml,6,,,151.2,,,,France,Southern Rhône,,,,,,,,,,,,
BOGI221,,Domaine Gour de Chaule,Gigondas Cuvee Tradition,2022,750,ml,12,,,278.4,,,,France,Southern Rhône,,,,,,,,,,,,
BOGI223,,Domaine Gour de Chaule,Gigondas Cuvee Tradition,2022,1.5,L,3,,,148.8,,,,France,Southern Rhône,,,,,,,,,,,,
BOGI213,,Domaine Gour de Chaule,Gigondas Cuvee Tradition,2021,1.5,L,3,,,139.2,,,,France,Southern Rhône,,,,,,,,,,,,
BOHU231,,Domaine Gour de Chaule,Gigondas La Numero Huit,2023,750,ml,6,,,252,,,,France,Southern Rhône,,,,,,,,,,,,
BOGO231,,Domaine Gour de Chaule,Gigondas Le Gour,2023,750,ml,6,,,252,,,,France,Southern Rhône,,,,,,,,,,,,
SORO241,,Domaine de Fenouillet,Ventoux Rose,2024,750,ml,12,,,91.2,,,,France,Southern Rhône,,,,,,,,,,,,
SOVP211,,Domaine de Fenouillet,Vin de Pays de Vaucluse Rouge,2021,750,ml,12,,,79.2,,,,France,Southern Rhône,,,,,,,,,,,,
SOVR231,,Domaine de Fenouillet,Ventoux Rouge,2023,750,ml,12,,,86.4,,,,France,Southern Rhône,,,,,,,,,,,,
SOBR231,,Domaine de Fenouillet,Beaumes de Venise Rouge Terres Blanches,2023,750,ml,12,,,124.8,,,,France,Southern Rhône,,,,,,,,,,,,
SOVQ201,,Domaine de Fenouillet,Vacqueyras,2020,750,ml,12,,,144,,,,France,Southern Rhône,,,,,,,,,,,,
SOMV235,,Domaine de Fenouillet,Muscat de Beaumes de Venise,2023,500,ml,12,,,129.6,,,,France,Southern Rhône,,,,,,,,,,,,
BBCB231,,Bois de Boursan,Chateauneuf-du-Pape Blanc,2023,750,ml,12,,,316.8,,,,France,Southern Rhône,,,,,,,,,,,,
BBPONV1,,Bois de Boursan,Cuvee Le Petit Oursan Rouge,NV,750,ml,12,,,86.4,,,,France,Southern Rhône,,,,,,,,,,,,
BBCT221,,Bois de Boursan,Chateauneuf-du-Pape Rouge Tradition,2022,750,ml,12,,,369.6,,,,France,Southern Rhône,,,,,,,,,,,,
BBCT213,,Bois de Boursan,Chateauneuf-du-Pape Rouge Tradition,2021,1.5,L,3,,,172.8,,,,France,Southern Rhône,,,,,,,,,,,,
BBCT203,,Bois de Boursan,Chateauneuf-du-Pape Rouge Tradition,2020,1.5,L,6,,,345.6,,,,France,Southern Rhône,,,,,,,,,,,,
BBCT193,,Bois de Boursan,Chateauneuf-du-Pape Rouge Tradition,2019,1.5,L,3,,,168,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF211,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2021,750,ml,12,,,600,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF213,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2021,1.5,L,6,,,614.4,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF201,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2020,750,ml,12,,,576,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF203,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2020,1.5,L,6,,,600,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF193,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2019,1.5,L,6,,,600,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF153,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2015,1.5,L,6,,,576,,,,France,Southern Rhône,,,,,,,,,,,,
BBCF123,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix,2012,1.5,L,6,,,576,,,,France,Southern Rhône,,,,,,,,,,,,
BBSV123,,Bois de Boursan,Chateauneuf-du-Pape Rouge Cuvee des Felix - Selection J-P Versino,2012,1.5,L,6,,,648,,,,France,Southern Rhône,,,,,,,,,,,,
LD2910020,,La Mision,La Mision Vino Tinto Chileno Pisador 2020,2020,750,ml,12,,,186,,,,CHILE,Maule Valley,,,,,,,,,,,,
LD2910320,,La Mision,La Mision Vino Tinto Tomenelo 2020,2020,750,ml,12,,,144,,,,CHILE,Maule Valley,,,,,,,,,,,,
LD2910419,,La Mision,La Mision Cauquenes Pais 2019,2019,750,ml,12,,,120,,,,CHILE,Maule Valley,,,,,,,,,,,,
LD6607322,,Luyt,Luyt El Mismo Pais,,1,L,9,,,103,,,,CHILE,Bio Bio Valley,,,,,,,,,,,,
LD6606219,,Luyt,Luyt Huasa De Pilen Alto 2019,2019,750,ml,12,,,108,,,,CHILE,Bio Bio Valley,,,,,,,,,,,,
LD6607219,,Luyt,Luyt El Pais De Quenehuao 2019,2019,750,ml,12,,,108,,,,CHILE,Bio Bio Valley,,,,,,,,,,,,
LD6714022,,Clemens Busch,"Clemens Busch, Riesling Marienburg Fahrlay GG 2022",2022,750,ml,12,,,564,,,,GERMANY,Mosel,,,,,,,,,,,,
LD6714822,,Clemens Busch,"Clemens Busch, Riesling Marienburg Falkenlay GG 2022",2022,750,m,12,,,564,,,,GERMANY,Mosel,,,,,,,,,,,,
LD8610520,,Immich-Batterieberg,Immich-Batterieberg Mosel Jour Fixe Riesling Brut Zero 2020,2020,750,ml,12,,,316,,,,GERMANY,Mosel,,,,,,,,,,,,
LD7913321,,Koehler Ruprecht,Koehler Ruprecht Riesling Steinacker Kabinett 2021,2021,750,ml,12,,,152,,,,GERMANY,Pfalz,,,,,,,,,,,,
LD7707719,,Koehler Ruprecht,Koehler Ruprecht Riesling Saumagen Kabinett Trocken 2019,2019,750,ml,12,,,204,,,,GERMANY,Pfalz,,,,,,,,,,,,
LD7707720,,Koehler Ruprecht,Koehler Ruprecht Riesling Saumagen Kabinett Trocken 2020,2020,750,ml,12,,,192,,,,GERMANY,Pfalz,,,,,,,,,,,,
LD5911323,,Julien Fremont,"Julien Fremont, Cidre Brut Nature 2023",2023,750,ml,12,,,150,,,,FRANCE,Calvados,,,,,,,,,,,,
LD6910522,,Phillippe Chevarin,Chevarin VDF Les Sentinelles,,750,ml,12,,,171,,,,FRANCE,Pays Nantais,,,,,,,,,,,,
LD1206820,,Phillippe Chevarin,Les Arches De Belliviere VDF Raisins Migrateurs 2020,2020,750,ml,12,,,132,,,,FRANCE,Pays Nantais,,,,,,,,,,,,
LD8708323,,Domaine Le Briseau,"le Briseau, VDT Patapon Blanc 2023",2023,750,ml,12,,,255,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8708223,,Domaine Le Briseau,"Le Briseau, Vin de France Kharakter",,750,ml,12,,,249,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8708823,,Domaine Le Briseau,Le Briseau Vin de France Galimatias,,750,ml,12,,,192,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8708723,,Domaine Le Briseau,"le Briseau, Vin de France Mama Mouchi NV",,750,ml,12,,,183,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8708122,,Domaine Le Briseau,Le Briseau VDF Rouge Cote Et Coeur,,750,ml,12,,,198,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8707822,,Domaine Le Briseau,VDF Les Mortiers 60,,750,ml,12,,,246,,,,FRANCE,Jasnières & Coteaux du Loir,,,,,,,,,,,,
LD8130023,,Claire et Florent Bejon,Bejon VDF Pain Perdu 2023,2023,750,ml,12,,,174,,,,FRANCE,Touraine,,,,,,,,,,,,
LD8130121,,Claire et Florent Bejon,Bejon VDF Les Bournais 2021,2021,750,ml,12,,,195,,,,FRANCE,Touraine,,,,,,,,,,,,
LD8130221,,Claire et Florent Bejon,Bejon VDF Picrochole 2021,2021,750,ml,12,,,195,,,,FRANCE,Touraine,,,,,,,,,,,,
LD8130222,,Claire et Florent Bejon,Bejon VDF Picrochole 2022,2022,750,ml,12,,,195,,,,FRANCE,Touraine,,,,,,,,,,,,
LD8130322,,Claire et Florent Bejon,Bejon VDF Saint Germain 2022,2022,750,ml,12,,,195,,,,FRANCE,Touraine,,,,,,,,,,,,
LD7503523,,Domaine de l`Oubliee,"Domaine de l'Oubliee, VDF Les Valseuses 2023",2023,750,ml,12,,,186,,,,FRANCE,Bourgeuil,,,,,,,,,,,,
LD7504324,,Domaine de l`Oubliee,L` Oubliee Vin de France Le Bruit Des Glacons 2024,2024,750,ml,12,,,168,,,,FRANCE,Bourgeuil,,,,,,,,,,,,
LD7503923,,Domaine de l`Oubliee,Oubliee Bourgueil Merci La Vie 2023,2023,750,ml,12,,,138,,,,FRANCE,Bourgeuil,,,,,,,,,,,,
LD0310122,,Thomas Puechavy,Puechavy VDF Le Rayon Blanc 2022,2022,750,ml,12,,,240,,,,FRANCE,Vouvray,,,,,,,,,,,,
LD0310322,,Thomas Puechavy,Puechavy VDF Les Turbulents 2022,2022,750,ml,12,,,240,,,,FRANCE,Vouvray,,,,,,,,,,,,
LD0310423,,Thomas Puechavy,Puechavy VDF Les Vrilles 2023,2023,750,ml,12,,,222,,,,FRANCE,Vouvray,,,,,,,,,,,,
LD0510424,,Jean-Christophe Garnier,"J.C Garnier, Vin de France Les Nouettes 2024",2024,750,ml,12,,,168,,,,FRANCE,Anjou,,,,,,,,,,,,
LD0511323,,Jean-Christophe Garnier,"J.C Garnier, Vin de France Amphore 2023",2023,750,ml,12,,,294,,,,FRANCE,Anjou,,,,,,,,,,,,
LD5808824,,Lebled A La Votre,Lebled VDF Ca C'est Bon 2024,2024,750,ml,12,,,156,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5809423,,Lebled A La Votre,Lebled VDF Hou La La 2023,2023,750,ml,12,,,162,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5809723,,Barbara Lebled,Tchin Cheers VDF Cheers 2023,2023,750,ml,12,,,147,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5809522,,Barbara Lebled,Tchin Cheers VDF Gamay Sans Toi 2022,2022,750,ml,12,,,132,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5809523,,Barbara Lebled,Tchin Cheers VDF Gamay Sans Toi 2023,2023,750,ml,12,,,138,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5809623,,Barbara Lebled,Barbara Lebled VDF Hey Un Dernier Cot 2023,2023,750,ml,12,,,129,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1212124,,Julien Pineau,Julien Pineau VDF Pork Soda,,750,ml,12,,,198,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1210623,,Julien Pineau,"Julien Pineau, Vin de France Roche Blanche",,750,ml,12,,,210,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1211723,,Julien Pineau,Julien Pineau VDF Monkey Gone To Heaven,,750,ml,12,,,147,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1211322,,Julien Pineau,Julien Pineau VDF Les Sucettes A L Aunis,,750,ml,12,,,207,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1211323,,Julien Pineau,"Julien Pineau, VDF Les Sucettes A l'Aunis",,750,ml,12,,,210,,,,FRANCE,Touraine,,,,,,,,,,,,
LD4614223,,Clos du Tue Bœuf,"Clos du Tue-Boeuf, Vin de France La Guerrerie 2023",2023,750,ml,12,,,228,,,,FRANCE,Cheverny,,,,,,,,,,,,
LD0907323,,Noëlla Morantin,"Noella Morantin, VDF Sauvignon Stella Maris 2023",2023,750,ml,12,,,189,,,,FRANCE,Touraine,,,,,,,,,,,,
LD0907723,,Noëlla Morantin,Noella Morantin VDF Rose Osiana 2023,2023,750,ml,12,,,162,,,,FRANCE,Touraine,,,,,,,,,,,,
LD0906422,,Noëlla Morantin,Noella Morantin VDF La Boudinerie 2022,2022,750,ml,12,,,153,,,,FRANCE,Touraine,,,,,,,,,,,,
LD0905723,,Noëlla Morantin,Noella Morantin VDF Gamay Mon Cher 2023,2023,750,ml,12,,,201,,,,FRANCE,Touraine,,,,,,,,,,,,
LD0907223,,Noëlla Morantin,Noella Morantin VDF Tango Atlantico 2023,2023,750,ml,12,,,201,,,,FRANCE,Touraine,,,,,,,,,,,,
LD1100123,,Barreneche,"Barreneche, Vin de France Zig 2023",2023,750,ml,12,,,180,,,,FRANCE,Touraine,,,,,,,,,,,,
LD3610020,,Valérie Forgues,Forgues Touraine Sauvignon 2020,2020,750,ml,12,,,144,,,,FRANCE,Touraine,,,,,,,,,,,,
LD3610220,,Valérie Forgues,Forgues Touraine Gamay 2020,2020,750,ml,12,,,146,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5720623,,Pierre-Olivier Bonhomme,"Pierre-Olivier Bonhomme, VDF Sauvignon 2023",2023,750,ml,12,,,177,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5722423,,Pierre-Olivier Bonhomme,Pierre-Olivier Bonhomme Vouvray 2023,2023,750,ml,12,,,279,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5720223,,Pierre-Olivier Bonhomme,Bonhomme VDF La Tesniere Blanc 2023,2023,750,ml,12,,,225,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5720123,,Pierre-Olivier Bonhomme,Bonhomme Cheverny Rouge 2023,2023,750,ml,12,,,200,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5721123,,Pierre-Olivier Bonhomme,Bonhomme VDF Pineau D Aunis La Tesniere 2023,2023,750,ml,12,,,261,,,,FRANCE,Touraine,,,,,,,,,,,,
LD5721420,,Pierre-Olivier Bonhomme,Bonhomme Touraine Ko In Cot We Trust 2020,2020,750,ml,12,,,192,,,,FRANCE,Touraine,,,,,,,,,,,,
LD4911323,,Hervé Villemade,Villemade Cheverny Blanc 2023,2023,750,ml,12,,,171,,,,FRANCE,Cheverny & Vallée du Cher,,,,,,,,,,,,
LD4911623,,Hervé Villemade,Herve Villemade Cheverny La Bodice 2023,2023,750,ml,12,,,246,,,,FRANCE,Cheverny & Vallée du Cher,,,,,,,,,,,,
LD4913622,,Hervé Villemade,Herve Villemade Vin de France Les Acacias 2022,2022,750,ml,12,,,336,,,,FRANCE,Cheverny & Vallée du Cher,,,,,,,,,,,,
LD4912124,,Hervé Villemade,Herve Villemade Vin de France Rose 2024,2024,750,ml,12,,,138,,,,FRANCE,Cheverny & Vallée du Cher,,,,,,,,,,,,
LD9309618,,Laurent Barth,Laurent Barth Gewurztraminer Kientzheim 2018,2018,750,ml,12,,,222,,,,FRANCE,Bennwihr,,,,,,,,,,,,
LD9308820,,Laurent Barth,Laurent Barth Gewurztraminer Gr Cru Marckrain 2020,2020,750,ml,12,,,267,,,,FRANCE,Bennwihr,,,,,,,,,,,,
LD9309022,,Laurent Barth,"Laurent Barth, Pinot Noir SO5 P164 2022",2022,750,ml,12,,,264,,,,FRANCE,Bennwihr,,,,,,,,,,,,
LD9309421,,Laurent Barth,Laurent Barth Alsace Pinot Noir Vignoble De Kientzheim 2021,2021,750,ml,12,,,240,,,,FRANCE,Bennwihr,,,,,,,,,,,,
LD0103424,,Elodie Balme,"Elodie Balme, Vin de France Red Wine 2024",2024,750,ml,12,,,120,,,,FRANCE,Rhône Sud,,,,,,,,,,,,
LD0103324,,Elodie Balme,Balme Cotes Du Rhone 2024,2024,750,ml,12,,,138,,,,FRANCE,Rhône Sud,,,,,,,,,,,,
LD0103623,,Elodie Balme,Balme Rasteau 2023,2023,750,ml,12,,,189,,,,FRANCE,Rhône Sud,,,,,,,,,,,,
LD2012724,,Colvert,"Colvert, Vin de France CinC 2024",2024,750,ml,12,,,198,,,,FRANCE,Coteaux d'Aix-en-Provence,,,,,,,,,,,,
LD2012924,,Colvert,"Colvert, Vin de France CinC Rose 2024",2024,750,ml,12,,,189,,,,FRANCE,Coteaux d'Aix-en-Provence,,,,,,,,,,,,
LD2012624,,Colvert,"Colvert, Vin de France GNC 2024",2024,750,ml,12,,,189,,,,FRANCE,Coteaux d'Aix-en-Provence,,,,,,,,,,,,
LD2012524,,Colvert,"Colvert, Vin de France RC 2024",2024,750,ml,12,,,189,,,,FRANCE,Coteaux d'Aix-en-Provence,,,,,,,,,,,,
LD8709023,,Nana Vins,"Nana Vins et Cie, Vin de France Bubbly! NV",,750,ml,12,,,189,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD8709224,,Nana Vins,Nana Vins VDF Suzette,,750,ml,12,,,141,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD8708922,,Nana Vins,Nana Vins VDF Rouge Enjoy!,,750,ml,12,,,138,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD8709323,,Nana Vins,"Nana Vins et Cie, Vin de France Buddy Buddy",,750,ml,12,,,162,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD8709521,,Nana Vins,Nana Vins VDF Boisson Rouge Nv,,750,ml,12,,,183,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD8709623,,Nana Vins,"Nana Vins et Cie, Vin de France So What! NV",,750,ml,12,,,189,,,,FRANCE,et Cie.,,,,,,,,,,,,
LD0203323,,Mas de Chimeres,"Mas de Chimeres, Pays d` Herault Coteaux du Salagou White Wine 2023",2023,750,ml,12,,,144,,,,FRANCE,Hérault,,,,,,,,,,,,
LD0203223,,Mas de Chimeres,"Chimeres, Vin de France Les Passantes NV",,750,ml,12,,,168,,,,FRANCE,Hérault,,,,,,,,,,,,
LD0202922,,Mas de Chimeres,Chimeres Terrasses Du Larzac Nuit Grave 2022,2022,750,ml,12,,,147,,,,FRANCE,Hérault,,,,,,,,,,,,
LD5303123,,Yannick Pelletier,"Yannick Pelletier, VDF Soif 2023",2023,750,ml,12,,,138,,,,FRANCE,Saint-Chinian,,,,,,,,,,,,
LD5302619,,Yannick Pelletier,Yannick Pelletier VDF L Oiselet 2019,2019,750,ml,12,,,138,,,,FRANCE,Saint-Chinian,,,,,,,,,,,,
LD5303221,,Yannick Pelletier,"Yannick Pelletier, VDF Rouge 2021",2021,750,ml,12,,,132,,,,FRANCE,Saint-Chinian,,,,,,,,,,,,
LD5302718,,Yannick Pelletier,Yannick Pelletier VDF L Engoulevent 2018,2018,750,ml,12,,,180,,,,FRANCE,Saint-Chinian,,,,,,,,,,,,
LD0710621,,Puech-Redon,Puech Redon VDF Le Sourire D Isaure 2021,2021,750,ml,12,,,96,,,,FRANCE,Gard,,,,,,,,,,,,
